Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
26-July-2000,380.00,385.00,380.00,381.00,382.000000000000000000,300,3,114600.00,,,5.00,1.00
25-July-2000,375.00,408.70,375.00,388.60,386.412500000000000000,1600,15,618260.00,,,33.70,13.60
24-July-2000,390.05,390.05,384.60,384.60,388.220833333333333333,1200,12,465865.00,,,5.45,-5.45
21-July-2000,413.10,422.90,413.10,418.00,418.268750000000000000,800,8,334615.00,,,9.80,4.90
20-July-2000,410.00,410.00,405.00,405.00,407.500000000000000000,200,2,81500.00,,,5.00,-5.00
19-July-2000,362.00,410.00,362.00,410.00,398.857142857142857142,700,7,279200.00,,,48.00,48.00
18-July-2000,385.10,386.00,385.00,385.00,385.275000000000000000,400,4,154110.00,,,1.00,-0.10
17-July-2000,417.00,417.00,403.00,415.65,414.433333333333333333,900,9,372990.00,,,14.00,-1.35
14-July-2000,432.60,459.00,416.00,437.00,428.511363636363636363,2200,21,942725.00,,,43.00,4.40
13-July-2000,465.00,465.00,435.00,435.00,450.500000000000000000,400,4,180200.00,,,30.00,-30.00
12-July-2000,448.00,465.00,448.00,465.00,453.125000000000000000,400,4,181250.00,,,17.00,17.00
11-July-2000,440.00,440.00,431.00,433.25,434.600000000000000000,500,5,217300.00,,,9.00,-6.75
10-July-2000,452.10,452.10,442.00,442.00,449.325000000000000000,400,4,179730.00,,,10.10,-10.10
7-July-2000,465.10,465.10,465.10,465.10,465.100000000000000000,100,1,46510.00,,,0.00,0.00
6-July-2000,459.00,460.00,459.00,460.00,459.633333333333333333,300,3,137890.00,,,1.00,1.00
4-July-2000,471.00,471.00,458.00,458.00,462.600000000000000000,500,5,231300.00,,,13.00,-13.00
3-July-2000,477.90,478.50,477.90,478.50,478.133333333333333333,300,3,143440.00,,,0.60,0.60
30-June-2000,458.15,462.00,455.00,457.10,458.478571428571428571,700,7,320935.00,,,7.00,-1.05
29-June-2000,470.00,500.60,470.00,482.75,489.462000000000000000,2500,23,1223655.00,,,30.60,12.75
27-June-2000,465.00,469.90,447.00,447.00,464.343636363636363636,5500,8,2553890.00,,,22.90,-18.00
26-June-2000,460.00,460.00,450.00,460.00,457.857142857142857142,700,7,320500.00,,,10.00,0.00
23-June-2000,510.00,510.00,480.00,480.00,486.443750000000000000,800,8,389155.00,,,30.00,-30.00
22-June-2000,568.90,568.90,545.00,545.00,551.550000000000000000,400,4,220620.00,,,23.90,-23.90
21-June-2000,527.00,560.20,527.00,545.10,551.233333333333333333,600,5,330740.00,,,33.20,18.10
20-June-2000,555.00,569.90,555.00,564.90,562.394444444444444444,900,9,506155.00,,,14.90,9.90
19-June-2000,563.00,563.00,555.00,558.15,559.583333333333333333,600,6,335750.00,,,8.00,-4.85
16-June-2000,530.00,542.00,530.00,542.00,536.600000000000000000,500,5,268300.00,,,12.00,12.00
15-June-2000,530.10,550.00,530.00,550.00,535.025000000000000000,400,4,214010.00,,,20.00,19.90
14-June-2000,541.00,551.30,541.00,551.30,546.150000000000000000,200,2,109230.00,,,10.30,10.30
12-June-2000,581.00,581.00,557.50,557.75,567.085000000000000000,2000,20,1134170.00,,,23.50,-23.25
9-June-2000,602.00,638.00,585.05,605.00,602.938461538461538461,1300,12,783820.00,,,52.95,3.00
8-June-2000,574.80,599.15,574.80,591.00,588.000000000000000000,700,7,411600.00,,,24.35,16.20
7-June-2000,524.00,540.00,517.00,535.00,529.496491228070175438,5700,39,3018130.00,,,23.00,11.00
6-June-2000,485.00,503.00,475.00,497.95,490.988636363636363636,2200,20,1080175.00,,,28.00,12.95
5-June-2000,483.75,501.65,483.75,483.75,494.705263157894736842,1900,18,939940.00,,,17.90,0.00
2-June-2000,406.00,447.95,406.00,447.95,439.399074074074074074,5400,17,2372755.00,,,41.95,41.95
1-June-2000,390.00,409.00,385.00,400.00,395.030357142857142857,2800,27,1106085.00,,,24.00,10.00
31-May-2000,395.00,411.45,380.00,392.80,399.995238095238095238,6300,57,2519970.00,,,31.45,-2.20
30-May-2000,374.75,381.00,368.40,381.00,378.450000000000000000,2400,19,908280.00,,,12.60,6.25
29-May-2000,330.00,350.00,329.00,349.35,337.807692307692307692,1300,12,439150.00,,,21.00,19.35
26-May-2000,400.00,400.00,353.00,356.50,371.157142857142857142,1400,13,519620.00,,,47.00,-43.50
25-May-2000,424.00,424.00,401.00,401.00,410.460000000000000000,500,5,205230.00,,,23.00,-23.00
24-May-2000,390.00,412.00,390.00,401.00,401.000000000000000000,300,3,120300.00,,,22.00,11.00
23-May-2000,366.55,408.90,366.55,392.20,386.421875000000000000,1600,16,618275.00,,,42.35,25.65
22-May-2000,416.50,416.50,398.40,398.40,409.545000000000000000,1000,8,409545.00,,,18.10,-18.10
19-May-2000,460.00,460.00,451.50,452.70,454.481250000000000000,800,8,363585.00,,,8.50,-7.30
18-May-2000,452.00,477.50,452.00,460.00,460.750000000000000000,400,4,184300.00,,,25.50,8.00
17-May-2000,486.00,490.00,465.00,468.60,476.715000000000000000,2000,19,953430.00,,,25.00,-17.40
16-May-2000,463.00,470.00,458.00,458.95,462.977272727272727272,1100,11,509275.00,,,12.00,-4.05
15-May-2000,485.00,492.00,474.00,492.00,481.833333333333333333,600,6,289100.00,,,18.00,7.00
12-May-2000,520.05,550.00,520.05,523.65,524.704545454545454545,1100,11,577175.00,,,29.95,3.60
11-May-2000,562.00,609.95,544.00,544.00,568.028571428571428571,700,7,397620.00,,,65.95,-18.00
10-May-2000,611.00,611.00,601.10,610.00,607.366666666666666666,300,3,182210.00,,,9.90,-1.00
9-May-2000,623.00,623.00,623.00,623.00,623.000000000000000000,100,1,62300.00,,,0.00,0.00
8-May-2000,699.00,699.00,619.90,640.00,647.750000000000000000,2000,17,1295500.00,,,79.10,-59.00
5-May-2000,654.00,660.00,654.00,660.00,656.975000000000000000,600,6,394185.00,,,6.00,6.00
4-May-2000,560.00,609.90,560.00,609.90,589.900000000000000000,1500,15,884850.00,,,49.90,49.90
3-May-2000,578.95,578.95,553.75,553.85,557.255555555555555555,900,9,501530.00,,,25.20,-25.10
2-May-2000,670.50,670.50,629.25,629.25,652.311538461538461538,1300,13,848005.00,,,41.25,-41.25
28-April-2000,739.95,739.95,700.00,715.00,723.294444444444444444,900,9,650965.00,,,39.95,-24.95
27-April-2000,711.95,750.00,700.00,718.00,729.181250000000000000,3200,27,2333380.00,,,50.00,6.05
26-April-2000,675.00,699.80,675.00,699.80,660.490909090909090909,1100,7,726540.00,,,24.80,24.80
25-April-2000,636.50,648.00,630.80,648.00,635.032142857142857142,1400,14,889045.00,,,17.20,11.50
24-April-2000,684.50,685.60,640.05,685.60,673.787500000000000000,1200,12,808545.00,,,45.55,1.10
20-April-2000,625.00,650.00,578.80,634.85,603.980357142857142857,2800,27,1691145.00,,,71.20,9.85
19-April-2000,650.00,650.00,601.00,629.00,626.785714285714285714,2100,21,1316250.00,,,49.00,-21.00
18-April-2000,730.00,730.00,622.20,622.20,654.018965517241379310,2900,28,1896655.00,,,107.80,-107.80
17-April-2000,676.30,676.30,676.30,676.30,676.300000000000000000,200,1,135260.00,,,0.00,0.00
13-April-2000,735.10,735.10,735.10,735.10,735.100000000000000000,300,3,220530.00,,,0.00,0.00
12-April-2000,798.00,799.00,798.00,799.00,798.333333333333333333,300,3,239500.00,,,1.00,1.00
11-April-2000,800.00,800.00,748.90,771.50,767.142857142857142857,700,7,537000.00,,,51.10,-28.50
10-April-2000,816.40,816.40,814.00,814.00,814.800000000000000000,300,3,244440.00,,,2.40,-2.40
7-April-2000,747.50,755.95,747.50,755.95,752.287500000000000000,800,8,601830.00,,,8.45,8.45
6-April-2000,711.00,749.40,700.00,700.00,708.628571428571428571,700,7,496040.00,,,49.40,-11.00
5-April-2000,760.85,760.85,760.85,760.85,760.850000000000000000,300,3,228255.00,,,0.00,0.00
3-April-2000,862.00,862.00,827.00,827.00,830.258333333333333333,1200,12,996310.00,,,35.00,-35.00
31-March-2000,852.15,993.10,852.15,898.90,886.132352941176470588,1700,16,1506425.00,,,140.95,46.75
30-March-2000,933.00,933.00,919.55,919.55,923.956666666666666666,1500,14,1385935.00,,,13.45,-13.45
29-March-2000,1009.00,1010.00,981.00,999.50,997.300000000000000000,1200,12,1196760.00,,,29.00,-9.50
28-March-2000,1014.50,1014.50,970.00,989.75,989.741666666666666666,3000,30,2969225.00,,,44.50,-24.75
27-March-2000,988.65,988.65,987.50,988.65,988.537500000000000000,1600,13,1581660.00,,,1.15,0.00
24-March-2000,875.00,952.00,875.00,915.45,918.720000000000000000,1500,15,1378080.00,,,77.00,40.45
23-March-2000,1045.00,1045.00,920.10,920.10,994.735714285714285714,2100,18,2088945.00,,,124.90,-124.90
22-March-2000,955.25,993.00,955.25,993.00,971.634210526315789473,1900,15,1846105.00,,,37.75,37.75
21-March-2000,988.00,988.00,916.00,922.00,943.820000000000000000,2500,25,2359550.00,,,72.00,-66.00
16-March-2000,950.00,980.00,875.00,915.00,918.600000000000000000,1000,9,918600.00,,,105.00,-35.00
15-March-2000,959.00,1043.00,940.00,945.00,961.900000000000000000,2000,13,1923800.00,,,103.00,-14.00
14-March-2000,1010.00,1010.00,975.25,975.25,987.314285714285714285,700,7,691120.00,,,34.75,-34.75
13-March-2000,1070.00,1070.00,1020.50,1060.00,1054.539285714285714285,1400,13,1476355.00,,,49.50,-10.00
10-March-2000,1150.00,1150.00,1104.05,1104.05,1112.176785714285714285,2800,27,3114095.00,,,45.95,-45.95
9-March-2000,1210.00,1210.00,1182.55,1200.00,1188.964285714285714285,700,7,832275.00,,,27.45,-10.00
8-March-2000,1278.00,1335.00,1238.10,1285.35,1271.942857142857142857,1400,14,1780720.00,,,96.90,7.35
7-March-2000,1490.00,1490.00,1330.15,1345.00,1390.218750000000000000,2400,24,3336525.00,,,159.85,-145.00
6-March-2000,1439.70,1440.40,1360.00,1440.40,1427.949122807017543859,5700,55,8139310.00,,,80.40,0.70
3-March-2000,1300.00,1333.75,1290.00,1333.75,1325.040000000000000000,2500,24,3312600.00,,,43.75,33.75
2-March-2000,1220.00,1236.00,1220.00,1235.00,1231.500000000000000000,400,3,492600.00,,,16.00,15.00
1-March-2000,1070.00,1144.75,1070.00,1144.75,1096.573529411764705882,1700,13,1864175.00,,,74.75,74.75
29-February-2000,1155.00,1244.00,1060.00,1060.00,1157.065517241379310344,2900,27,3355490.00,,,184.00,-95.00
28-February-2000,1250.00,1260.00,1152.00,1152.00,1215.500000000000000000,400,4,486200.00,,,108.00,-98.00
25-February-2000,1300.00,1300.00,1239.00,1246.45,1256.510416666666666666,2400,24,3015625.00,,,61.00,-53.55
24-February-2000,1400.00,1400.00,1312.00,1340.00,1361.107142857142857142,1400,13,1905550.00,,,88.00,-60.00
23-February-2000,1380.00,1440.00,1350.00,1375.00,1382.228448275862068965,5800,50,8016925.00,,,90.00,-5.00
22-February-2000,1400.00,1425.00,1330.00,1350.00,1356.186666666666666666,10500,65,14239960.00,,,95.00,-50.00
21-February-2000,1345.00,1400.00,1310.00,1381.25,1354.866666666666666666,3000,29,4064600.00,,,90.00,36.25
18-February-2000,1350.00,1350.00,1305.00,1316.00,1328.076923076923076923,1300,13,1726500.00,,,45.00,-34.00
17-February-2000,1330.10,1368.00,1330.10,1364.25,1349.805555555555555555,900,9,1214825.00,,,37.90,34.15
16-February-2000,1355.00,1360.10,1305.00,1350.00,1347.145454545454545454,1100,7,1481860.00,,,55.10,-5.00
15-February-2000,1405.00,1425.00,1350.00,1366.25,1410.075935828877005347,18700,45,26368420.00,,,75.00,-38.75
14-February-2000,1450.00,1450.00,1410.00,1413.00,1425.928571428571428571,2800,23,3992600.00,,,40.00,-37.00
11-February-2000,1415.00,1469.00,1415.00,1444.15,1450.017021276595744680,4700,46,6815080.00,,,54.00,29.15
10-February-2000,1420.00,1459.00,1403.00,1459.00,1434.235714285714285714,2100,21,3011895.00,,,56.00,39.00
9-February-2000,1469.00,1485.00,1430.10,1450.00,1461.055000000000000000,2000,19,2922110.00,,,54.90,-19.00
8-February-2000,1525.00,1525.00,1391.00,1433.35,1454.519642857142857142,2800,28,4072655.00,,,134.00,-91.65
7-February-2000,1650.00,1650.00,1485.00,1510.50,1563.308536585365853658,4100,40,6409565.00,,,165.00,-139.50
4-February-2000,1583.00,1591.35,1521.00,1585.00,1582.630000000000000000,7000,36,11078410.00,,,70.35,2.00
3-February-2000,1410.00,1473.50,1401.00,1473.50,1445.198571428571428571,3500,33,5058195.00,,,72.50,63.50
2-February-2000,1339.00,1384.00,1326.00,1364.40,1358.540697674418604651,4300,42,5841725.00,,,58.00,25.40
1-February-2000,1275.00,1320.00,1270.00,1306.65,1290.164285714285714285,1400,13,1806230.00,,,50.00,31.65
31-January-2000,1405.00,1405.00,1255.00,1303.35,1305.234146341463414634,4100,39,5351460.00,,,150.00,-101.65
28-January-2000,1210.00,1305.70,1210.00,1305.70,1228.783969465648854961,13100,92,16097070.00,,,95.70,95.70
27-January-2000,1265.00,1269.00,1200.00,1209.00,1221.951219512195121951,4100,38,5010000.00,,,69.00,-56.00
25-January-2000,1250.00,1264.00,1220.00,1250.50,1245.031250000000000000,1600,16,1992050.00,,,44.00,0.50
24-January-2000,1312.00,1319.00,1275.00,1280.00,1294.066666666666666666,1500,15,1941100.00,,,44.00,-32.00
21-January-2000,1340.00,1389.75,1320.00,1358.80,1360.322857142857142857,3500,27,4761130.00,,,69.75,18.80
20-January-2000,1404.00,1420.00,1300.00,1400.15,1355.429500000000000000,10000,88,13554295.00,,,120.00,-3.85
19-January-2000,1280.00,1360.00,1280.00,1360.00,1332.316666666666666666,3300,33,4396645.00,,,80.00,80.00
18-January-2000,1350.00,1350.00,1251.00,1260.65,1298.183333333333333333,3300,32,4284005.00,,,99.00,-89.35
17-January-2000,1300.00,1319.65,1300.00,1319.65,1312.588235294117647058,3400,30,4462800.00,,,19.65,19.65
14-January-2000,1284.00,1324.00,1188.00,1221.95,1271.587414965986394557,14700,84,18692335.00,,,136.00,-62.05
13-January-2000,1275.00,1300.00,1239.00,1260.00,1272.323684210526315789,1900,19,2417415.00,,,61.00,-15.00
12-January-2000,1350.00,1350.00,1256.00,1293.10,1290.957142857142857142,2100,20,2711010.00,,,94.00,-56.90
11-January-2000,1450.00,1499.00,1348.00,1362.50,1413.906250000000000000,1600,16,2262250.00,,,151.00,-87.50
10-January-2000,1525.00,1525.00,1400.00,1463.00,1472.353571428571428571,1400,13,2061295.00,,,125.00,-62.00
7-January-2000,1475.00,1500.00,1460.85,1460.85,1474.683333333333333333,1500,12,2212025.00,,,39.15,-14.15
6-January-2000,1599.00,1640.00,1520.00,1587.85,1568.925000000000000000,4000,40,6275700.00,,,120.00,-11.15
5-January-2000,1602.50,1602.50,1550.00,1560.00,1567.652272727272727272,2200,21,3448835.00,,,52.50,-42.50
4-January-2000,1820.00,1860.00,1650.00,1679.60,1715.848507462686567164,6700,62,11496185.00,,,210.00,-140.40
3-January-2000,1702.00,1738.55,1702.00,1738.55,1737.272500000000000000,6000,20,10423635.00,,,36.55,36.55
30-December-1999,1680.00,1690.00,1585.00,1609.80,1636.489130434782608695,4600,44,7527850.00,,,105.00,-70.20
29-December-1999,1670.00,1715.00,1640.00,1640.00,1675.023404255319148936,4700,46,7872610.00,,,75.00,-30.00
28-December-1999,1515.00,1647.35,1515.00,1635.00,1617.243661971830985915,7100,62,11482430.00,,,132.35,120.00
27-December-1999,1620.00,1620.00,1500.00,1525.35,1564.447222222222222222,1800,18,2816005.00,,,120.00,-94.65
24-December-1999,1651.00,1660.00,1600.00,1627.50,1628.162500000000000000,4000,36,6512650.00,,,60.00,-23.50
23-December-1999,1670.00,1792.00,1580.00,1719.00,1680.775257731958762886,19400,99,32607040.00,,,212.00,49.00
22-December-1999,1570.00,1684.75,1570.00,1660.00,1640.668108108108108108,37000,170,60704720.00,,,114.75,90.00
21-December-1999,1577.00,1577.00,1545.00,1560.00,1560.430672268907563025,11900,23,18569125.00,,,32.00,-17.00
20-December-1999,1609.00,1645.00,1550.00,1598.30,1607.619158878504672897,10700,102,17201525.00,,,95.00,-10.70
17-December-1999,1526.05,1567.00,1500.00,1542.30,1546.679192546583850931,16100,117,24901535.00,,,67.00,16.25
16-December-1999,1425.00,1568.00,1425.00,1531.00,1511.653846153846153846,2600,26,3930300.00,,,143.00,106.00
15-December-1999,1650.00,1750.00,1500.00,1500.00,1598.924390243902439024,4100,36,6555590.00,,,250.00,-150.00
14-December-1999,1700.00,1740.00,1620.00,1626.65,1661.073000000000000000,5000,49,8305365.00,,,120.00,-73.35
13-December-1999,1710.00,1732.00,1620.00,1732.00,1713.058878504672897196,10700,90,18329730.00,,,112.00,22.00
10-December-1999,1453.00,1603.75,1453.00,1603.75,1589.416666666666666666,4200,37,6675550.00,,,150.75,150.75
9-December-1999,1391.05,1515.00,1391.05,1485.00,1464.436000000000000000,5000,48,7322180.00,,,123.95,93.95
8-December-1999,1467.00,1526.55,1351.00,1405.00,1489.797941176470588235,17000,119,25326565.00,,,175.55,-62.00
7-December-1999,1370.00,1413.50,1320.00,1413.50,1380.577837837837837837,18500,145,25540690.00,,,93.50,43.50
6-December-1999,1160.00,1308.85,1160.00,1308.85,1259.004273504273504273,11700,83,14730350.00,,,148.85,148.85
3-December-1999,1160.00,1224.00,1160.00,1211.95,1206.740322580645161290,3100,31,3740895.00,,,64.00,51.95
2-December-1999,1230.00,1235.00,1200.00,1204.55,1219.925000000000000000,1200,12,1463910.00,,,35.00,-25.45
1-December-1999,1225.00,1280.00,1200.10,1226.85,1249.784523809523809523,8400,79,10498190.00,,,79.90,1.85
30-November-1999,1225.00,1240.00,1192.00,1223.40,1221.036718750000000000,6400,64,7814635.00,,,48.00,-1.60
29-November-1999,1275.00,1290.00,1206.00,1221.75,1244.938541666666666666,9600,91,11951410.00,,,84.00,-53.25
26-November-1999,1275.00,1285.00,1252.10,1257.20,1264.618292682926829268,4100,40,5184935.00,,,32.90,-17.80
25-November-1999,1280.00,1327.00,1251.10,1279.35,1284.710958904109589041,14600,118,18756780.00,,,75.90,-0.65
24-November-1999,1230.10,1230.15,1230.10,1230.15,1230.143902439024390243,8200,45,10087180.00,,,0.05,0.05
22-November-1999,1131.00,1155.25,1120.00,1139.05,1140.834862385321100917,10900,96,12435100.00,,,35.25,8.05
19-November-1999,1145.00,1156.00,1072.00,1090.25,1109.018666666666666666,7500,70,8317640.00,,,84.00,-54.75
18-November-1999,1150.00,1159.00,1115.00,1118.75,1133.840000000000000000,4500,43,5102280.00,,,44.00,-31.25
17-November-1999,1125.00,1194.00,1120.00,1149.35,1166.429104477611940298,6700,67,7815075.00,,,74.00,24.35
16-November-1999,1150.00,1228.00,1105.00,1113.80,1152.940000000000000000,14000,135,16141160.00,,,123.00,-36.20
15-November-1999,1295.00,1349.00,1159.90,1174.60,1259.212500000000000000,11600,109,14606865.00,,,189.10,-120.40
12-November-1999,1202.00,1299.00,1202.00,1259.90,1265.644943820224719101,8900,86,11264240.00,,,97.00,57.90
11-November-1999,1240.00,1250.30,1184.50,1212.00,1239.696666666666666666,15000,102,18595450.00,,,65.80,-28.00
9-November-1999,1045.00,1096.80,970.00,1096.80,1052.341200000000000000,12500,100,13154265.00,,,126.80,51.80
7-November-1999,960.50,1015.60,960.50,1015.60,1002.987323943661971830,7100,55,7121210.00,,,55.10,55.10
5-November-1999,900.00,940.40,890.00,940.40,925.393137254901960784,5100,38,4719505.00,,,50.40,40.40
4-November-1999,854.00,877.50,840.00,870.75,861.204347826086956521,2300,20,1980770.00,,,37.50,16.75
3-November-1999,904.00,904.00,850.00,865.65,874.231395348837209302,4300,42,3759195.00,,,54.00,-38.35
2-November-1999,811.00,865.00,779.50,862.50,828.400000000000000000,7000,62,5798800.00,,,85.50,51.50
1-November-1999,919.50,919.50,847.20,847.20,875.873529411764705882,1700,16,1488985.00,,,72.30,-72.30
29-October-1999,870.05,935.00,855.00,920.70,889.280851063829787234,4700,43,4179620.00,,,80.00,50.65
28-October-1999,950.00,965.00,910.10,916.55,945.151470588235294117,3400,32,3213515.00,,,54.90,-33.45
27-October-1999,982.00,985.00,910.25,977.95,960.213043478260869565,9200,87,8833960.00,,,74.75,-4.05
26-October-1999,875.00,951.05,830.00,951.05,908.090688259109311740,24700,143,22429840.00,,,121.05,76.05
25-October-1999,984.45,984.45,860.00,880.65,903.448837209302325581,4300,41,3884830.00,,,124.45,-103.80
22-October-1999,878.00,952.00,877.25,911.60,896.057731958762886597,9700,85,8691760.00,,,74.75,33.60
21-October-1999,953.75,953.75,953.40,953.40,953.555555555555555555,900,8,858200.00,,,0.35,-0.35
20-October-1999,1175.00,1216.40,1036.25,1036.25,1164.141847826086956521,9200,76,10710105.00,,,180.15,-138.75
18-October-1999,1160.00,1259.00,1115.00,1126.35,1142.474431818181818181,8800,75,10053775.00,,,144.00,-33.65
